id_evento,fecha,modulo,alerta,incidente_real,veredicto,tam_commit,t_respuesta_h
251,20/09/2026,AUTH,no,0,-,117,16.4
888,07/08/2026,AUTH,0,no,negativo,90,6.6
1230,2026/04/03 22:11,auth,No,no,limpio,40,"14,3"
1210,2026-02-28,authentication,yes,0,MALWARE,59,3.6
2026,20/09/2026,Api,yes,unknown,Malware,40,5.6
1138,, ui,SI,0,negativo,20,11.4
355,2026/05/05 22:43,ui,no,0,-,142,"5,6"
1154,2026-08-24,UI,false,0,positivo,149,"10,8"
1975,2026-01-24,ui,No,no,-,170,5.5
1964,2026-08-20,auth,SI,0,negativo,29,"5,2"
989,2026-05-26,api,No,0,negativo,155,"6,7"
1773,2026-07-02,UI,0,no,clean,175,
2059,05/08/2026,auth,0,0,clean,60,"7,2"
825,10/08/2026,auth,false,0,limpio,121,"4,3"
1063,2026/10/03 04:48,ui,no,0,clean,43,"1,4"
922,10/02/2026,api,no,0,negativo,33,14.8
47,12/11/2026, Auth,NO,0,limpio,53,"4,9"
2568,2026/06/12 02:37,UI,no,0,limpio,103,4.2
2158,06/09/2026,ui,No,no,-,18,10.5
2448,2026/05/28 16:03,Auth,No,0,limpio,34,"6,9"
339,2026-12-16,authentication,NO,0,negativo,122,"1,3"
1758,2026/03/21 00:26,db,no,0,clean,155,"2,3"
656,2026/06/22 23:24,db,NO,no,-,67,"13,5"
2098,17/04/2026,API,false,0,-,66,"5,0"
325,2026-07-24,AUTH,false,0,-,24,"20,9"
2304,2026/06/03 20:08,auth,No,0,-,112,7.7
1820,2026-05-23,DB,No,si,+,304,17.1
2497,2026/09/18 03:03,authentication,false,no,negativo,52,"8,2"
2320,06/05/2026,AUTH,No,0,negativo,24,3.8
2567,2026-05-14,authentication,NO,0,clean,83,"5,4"
2500,27/03/2026,db,0,0,negativo,25,
2267,10/06/2026,auth,false,no,-,792,8.9
2590,2026-11-27,AUTH,No,0,positivo,94,"4,3"
234,06/09/2026,auth,0,no,limpio,50,9.6
832,25/02/2026,DB,NO,0,-,127,16.8
749,2026/06/18 11:54,AUTH,false,0,limpio,25,"8,0"
1155,2026-06-13,Auth,true,si,positivo,150,34.6
872,04/11/2026,db,0,0,,37,5.2
201,03/09/2026,database,NO,,limpio,520,"7,7"
1207,2026-11-22,Auth,NO,0,clean,56,1.6
1024,2026-05-22,Api,,no,negativo,23,"10,5"
2422,2026/05/04 15:10,ui,true,no,MALWARE,78,2.3
1078,2026/07/16 19:18,authentication,no,0,clean,128,1.6
666,2026-01-20,api,false,no,MALWARE,20,"11,2"
1157,2026-01-01,authentication,0,0,clean,37,7.1
113,2026-06-05,api,si,0,-,45,"11,6"
2514,2026-09-20,auth,no,0,+,110,"9,2"
1892,2026/12/18 04:27, UI,no,0,limpio,101,"1,4"
1315,08/12/2026,UI,NO,no,negativo,19,11.8
1364,2026-01-21,AUTH,NO,no,clean,18,4.7
2066,11/02/2026,db,no,no,MALWARE,166,"2,1"
256,2026/01/06 17:56,auth,0,no,negativo,48,"1,8"
596,17/11/2026,auth,No,no,-,124,"2,4"
15,27/02/2026,Auth,false,no,-,129,0.5
1791,2026-10-07,authentication,false,?,clean,86,"5,0"
423,2026/01/13 15:24,Auth ,No,0,limpio,108,
1836,2026-04-01,authentication,No,no,-,63,"4,3"
1559,08/06/2026,api,false,0,limpio,33,"8,3"
235,2026/08/18 12:01,api ,0,0,limpio,17,2.5
1403,2026-05-01,auth,no,0,-,61,1.6
2297,25/09/2026,API,0,0,negativo,29,"2,0"
1281,06/06/2026,api,no,0,-,256,2.5
2101,2026-09-06,authentication,No,0,-,25,1.7
2154,10/12/2026,AUTH,yes,si,limpio,26,1.0
1567,25/05/2026,auth,N/A,no,-,157,
533,2026-11-18,API,0,0,-,51,1.5
2360,2026-05-09,auth,false,0,,64,"7,2"
614,2026/12/27 23:21,api,true,sí,limpio,40,"5,9"
1212,2026-05-07, authentication,no,0,limpio,101,10.5
418,07/06/2026, API,no,no,clean,21,"6,4"
1899,2026-10-05,UI,false,0,negativo,513,4.2
224,2026-02-15,Api,No,0,-,62,
1444,2026/12/16 22:17,DB,false,no,limpio,23,"20,4"
2420,12/03/2026,api,NO,0,-,66,"6,1"
868,26/05/2026,database,false,0,negativo,84,3.7
1308,2026/09/09 01:54,database,0,no,clean,999999,12.8
837,2026-03-09,api,no,no,-,17,4.8
1674,22/12/2026, Api ,0,no,limpio,80,1.7
2587,2026-10-27,DB,No,0,-,35,5.1
100,2026-09-23,Auth,SI,1,MALWARE,15,18.0
1871,2026/01/05 16:39,db,no,0,negativo,9,5.8
2271,17/12/2026,database,No,no,-,55,14.9
1761,2026/05/15 02:10,api,No,no,clean,71,2.3
1401,2026/12/23 04:03,api,false,no,-,43,"3,0"
241,21/02/2026,database,0,no,limpio,139,5.2
705,,db,Si,0,-,36,"8,9"
687,2026-10-17,UI,false,0,limpio,43,99999
852,2026-09-26,authentication,no,no,clean,36,"16,1"
1336,2026-10-13,Auth,0,0,limpio,158,
1203,2026/02/09 06:53,api,0,no,clean,173,5.7
1419,2026-05-18,DB,NO,,clean,53,7.0
2212,03/11/2026,auth,No,no,limpio,89,"3,3"
1132,2026-04-25,api,NO,0,negativo,100,12.9
2415,2026/12/18 07:22,api,false,no,clean,84,3.0
1580,23/07/2026,database,no,no,limpio,74,"13,5"
2088,2026-08-06,AUTH,NO,0,clean,35,4.7
1849,2026/08/07 10:15,auth,0,0,-,98,10.8
250,2026-01-19,auth,0,0,limpio,79,
1732,2026-04-25,API,No,0,limpio,91,"2,1"
451,05/10/2026,auth,NO,0,negativo,15,"3,0"
572,2026/04/07 20:59,authentication,false,0,clean,18,99999
37,2026-02-15,auth,false,0,limpio,155,99999
326,2026-09-15, authentication ,NO,0,clean,36,"4,1"
1848,12/10/2026,database,No,1,clean,22,"20,8"
1257,2026-02-25,API,No,0,negativo,22,"6,1"
1677,,UI,No,0,negativo,38,4.1
1321,22/01/2026,authentication,false,0,clean,187,"7,6"
1805,16/06/2026,Api,false,0,negativo,130,7.9
1204,2026/01/05 05:22,db,NO,0,limpio,79,2.3
2530,03/11/2026,database ,false,0,clean,316,"2,0"
301,2026-09-07,auth,false,0,negativo,260,"6,3"
1049,2026-10-18,ui,false,0,negativo,21,4.5
1052,2026-01-19,UI,false,0,negativo,47,"5,0"
1041,2026/12/24 03:55,AUTH,No,0,limpio,21,"7,0"
1639,2026-02-03,Auth,NO,0,limpio,25,3.0
138,2026/08/11 18:31,ui ,no,no,-,21,3.8
581,12/09/2026,auth,No,no,-,26,"4,4"
1996,2026/06/08 20:30,authentication,NO,no,-,13,"11,4"
283,07/05/2026,auth,si,0,positivo,28,"16,3"
278,26/02/2026,auth,no,no,-,217,"19,3"
1579,2026/02/21 18:20,ui,yes,0,clean,57,"8,4"
2450,2026-12-20, authentication ,NO,no,-,31,"3,8"
487,2026-11-22,auth,Si,0,-,44,1.7
2180,13/02/2026,AUTH,0,0,-,27,"4,0"
1914,2026-08-08,authentication,NO,0,-,105,3.4
617,2026-01-24,API,no,0,clean,65,"3,4"
1668,2026/07/05 02:00,Auth,No,,-,54,"2,7"
346,2026-01-08,Auth,0,no,clean,59,1.7
1482,06/04/2026,api,NO,0,negativo,185,"6,5"
1310,22/09/2026,UI,si,1,positivo,19,
1935,11/12/2026,UI,no,0,clean,57,8.5
1752,18/03/2026,auth,No,0,clean,85,"13,0"
622,12/09/2026,api,false,no,negativo,62,"9,8"
894,2026/08/08 11:57,ui,no,0,limpio,210,"4,6"
76,16/01/2026,API,no,0,limpio,196,"8,4"
1772,2026/04/03 06:40,API,NO,0,clean,103,5.8
937,2026-05-21,ui,no,0,limpio,23,7.6
1886,2026-01-21,ui,No,0,negativo,89,2.1
243,2026-11-16,db,No,0,limpio,17,16.3
736,2026-07-19,authentication,no,0,positivo,24,"15,2"
332,2026-12-10,Auth,no,0,clean,1012,7.1
1608,2026-05-27,database,no,0,negativo,24,2.2
8,2026-02-26,api,No,0,negativo,,"4,0"
1152,23/11/2026,ui,NO,no,limpio,49,10.7
1596,04/06/2026,authentication,No,0,clean,70,"4,9"
2440,14/09/2026, ui,no,0,clean,122,4.9
748,2026-04-28,database,false,no,clean,41,2.6
1471,2026-11-11,database,0,0,negativo,79,"4,1"
1008,2026-11-08,Api,0,no,negativo,21,0.5
